Full name,Make,Model,Year,Category,Rating,Price as new (MSRP),Displacement,Engine type,Engine details,Power,Torque,Top speed,1/4 mile (0.4 km),0-100 km/h (0-62 mph),"60-140 km/h (37-87 mph), highest gear",Max RPM,Compression,Bore x stroke,Valves per cylinder,Fuel system,Fuel control,Ignition,Lubrication system,Cooling system,Gearbox,Transmission type,Clutch,Driveline,Fuel consumption,Greenhouse gases,Emission details,Exhaust system,Frame type,Rake (fork angle),Trail,Front suspension,Front wheel travel (mm),Rear suspension,Rear wheel travel (mm),Front tyre,Rear tyre,Front brakes,Front brakes diameter,Rear brakes,Rear brakes diameter,Wheels,Seat,Dry weight,"Weight incl. oil, gas, etc",Power/weight ratio,Front percentage of weight,Rear percentage of weight,Seat height,Alternate seat height,Overall height,Overall length,Overall width,Ground clearance,Wheelbase,Fuel capacity,Reserve fuel capacity,Oil capacity,Color options,Starter,Instruments,Electrical,Light,Carrying capacity,Factory warranty,Comments,Modifications compared to previous model,Engine oil,Oil filter,Brake fluid,Coolant,Battery,Spark plugs,Idle speed,Chain size,Chain links,Sprockets,Tire pressure front,Tire pressure rear,Fork tube size,Profilation
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2020,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 12300 RPM,87.0 Nm (8.9 kgf-m or 64.2 ft.lbs) @ 10100 RPM,244.0 km/h (151.6 mph),,,,,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,"Injection. Integrated ignition - injection system MVICS 2.0  (Motor  and  Vehicle Integrated Control System)  with six injectors. Engine control unit  Eldor EM2.0, throttle body full ride by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation",Double Overhead Cams/Twin Cam (DOHC),,,Oil & air,6-speed,Chain   (final drive),Multi-disk wet clutch with hydraulic actuation  and back torque limiting device,,6.70 litres/100 km (14.9 km/l or 35.11 mpg),155.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 4,,ALS Steel tubular trellis,,104 mm (4.1 inches),Marzocchi upside down telescopic hydraulic fork,125 mm (4.9 inches),Progressive linkage with Sachs monoshock,124 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. Brembo radial-type, with 4 pistons",320 mm (12.6 inches),Single disc. Brembo with 2 pistons,220 mm (8.7 inches),Aluminium alloy,,175.0 kg (385.8 pounds),,0.8000 HP/kg,,,"830 mm (32.7 inches) If adjustable, lowest setting.",,,2045 mm (80.5 inches),875 mm (34.4 inches),135 mm (5.3 inches),1400 mm (55.1 inches),16.50 litres (4.36 US gallons),,,"Pearl Shock Red/Avio Grey, Ago Silver/Dark Metallic Grey",Electric,,,,,,Traction control with eight levels of intervention.,,,,,,,,,,,,,,,"LED lights, balanced volumes, compact, attention to ergonomics and details: these are the traits that make the Brutale 800 RR quite unique, since its inception. A reference for functionality and style."
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2019,Naked bike,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",138.1 HP (100.8  kW)) @ 12300 RPM,87.0 Nm (8.9 kgf-m or 64.2 ft.lbs) @ 10100 RPM,244.0 km/h (151.6 mph),,,,,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),,Injection,,,,Oil & air,,,"Multidisk, wet",,,,,,ALS Steel tubular trellis,,,Marzocchi upside down telescopic hydraulic fork,,Progressive linkage with Sachs monoshock,,120/70-ZR17 ,180/55-ZR17 ,,,,,,,175.0 kg (385.8 pounds),,0.7893 HP/kg,,,"830 mm (32.7 inches) If adjustable, lowest setting.",,,2045 mm (80.5 inches),875 mm (34.4 inches),135 mm (5.3 inches),1400 mm (55.1 inches),16.50 litres (4.36 US gallons),,,Pearl Shock Red/Metallic Carbon Black,,,,,,,,,,,,,,,,,,,,,,
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2018,Naked bike,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 13100 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10100 RPM,245.0 km/h (152.2 mph),,,,13200,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni Full Ride-By-Wire,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),"Wet, multi plate with slipper clutch",,6.70 litres/100 km (14.9 km/l or 35.11 mpg),155.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 4,,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi î?UPSIDE DOWNîù telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",124 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston, Brembo",320 mm (12.6 inches),"Single disc. ABS. 4-piston, Brembo",210 mm (8.3 inches),"Aluminium alloy, 5-spoke.",,168.0 kg (370.4 pounds),,0.8333 HP/kg,,,"810 mm (31.9 inches) If adjustable, lowest setting.",,,2085 mm (82.1 inches),725 mm (28.5 inches),160 mm (6.3 inches),1380 mm (54.3 inches),16.60 litres (4.39 US gallons),,,"Red/white, black/white
",Electric,,,,,,Ride by Wire System incorporating multi-map with eight level adjustable traction control.,,,,,,,,,,,,,,,"The revolutionary MV Agusta three-cylinder project has reached a new pinnacle of technical development and performance. It has done so with the Brutale 800 RR, completing the path taken by another Brutale, the 675, the first model in what would become a wide range of naked, super sport, touring and crossover bikes."
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2017,Naked bike,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,"US$ 18198.   MSRP depends on country, taxes, accessories, etc.",798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 13100 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10100 RPM,245.0 km/h (152.2 mph),,,,13200,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni Full Ride-By-Wire,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),"Wet, multi plate with slipper clutch",,,,,,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi î?UPSIDE DOWNîù telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",125 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston",320 mm (12.6 inches),Single disc. ABS. 4-piston,210 mm (8.3 inches),"Aluminium alloy, 5-spoke.",,168.0 kg (370.4 pounds),,0.8333 HP/kg,,,"810 mm (31.9 inches) If adjustable, lowest setting.",,,2085 mm (82.1 inches),725 mm (28.5 inches),160 mm (6.3 inches),1380 mm (54.3 inches),16.60 litres (4.39 US gallons),,,"Red/white, Grey/black/red
",Electric,,,,,,Ride by Wire System incorporating multi-map with eight level adjustable traction control.,,,,,,,,,,,,,,,"A sublime riding experience that has enchanted riders in search of that something more, beyond extreme acceleration."
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2016,Naked bike," 3.4  See the detailed rating of engine performance, design and look, accident risk, etc. Compare with any other motorcycle.","US$ 15498.   MSRP depends on country, taxes, accessories, etc.",798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 13100 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10100 RPM,245.0 km/h (152.2 mph),,,,13200,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni Full Ride-By-Wire,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),"Wet, multi plate with slipper clutch",,,,,,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi î?UPSIDE DOWNîù telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",125 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston",320 mm (12.6 inches),Single disc. ABS. 4-piston,210 mm (8.3 inches),"Aluminium alloy, 5-spoke.",,168.0 kg (370.4 pounds),,0.8333 HP/kg,,,"810 mm (31.9 inches) If adjustable, lowest setting.",,,2085 mm (82.1 inches),725 mm (28.5 inches),160 mm (6.3 inches),1380 mm (54.3 inches),16.60 litres (4.39 US gallons),,,"Red/white, Grey/black/red
",Electric,,,,,,,,,,,,,,,,,,,,,"Some features make the Brutale 800 RR instantly recognisable from an aesthetic viewpoint too, such as the red-painted cylinder head which contrasts beautifully with the solid black of the compact, in-line three cylinder engine. Or the new finish of the Marzocchi fork, which has also benefited from functional upgrades, and now sports an ¥aged gold¥ color."
MV Agusta Brutale 800 RR,MV Agusta,Brutale 800 RR,2015,Naked bike," 3.4  See the detailed rating of engine performance, design and look, accident risk, etc. Compare with any other motorcycle.",,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 13100 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10100 RPM,245.0 km/h (152.2 mph),,,,13200,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni Full Ride-By-Wire,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),"Wet, multi-disc with mechanical drive",,,,,,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi î?UPSIDE DOWNîù telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120 mm (4.7 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. Floating disc, 4-piston",320 mm (12.6 inches),Single disc. 4-piston,210 mm (8.3 inches),"Aluminium alloy, 5-spoke.",,167.0 kg (368.2 pounds),,0.8383 HP/kg,,,"810 mm (31.9 inches) If adjustable, lowest setting.",,,2085 mm (82.1 inches),725 mm (28.5 inches),160 mm (6.3 inches),1380 mm (54.3 inches),16.60 litres (4.39 US gallons),,,"Black/Grey, Red/White
",Electric,,,,,,,,,,,,,,,,,,,,,"This version boosts performance even further to achieve 140 hp at 13,100 rpm and 86 Nm of torque at 10,100 rpm in a package that includes a refined chassis set-up and an improvement on the already rich set of standard features."
MV Agusta Brutale 800 RR LH44,MV Agusta,Brutale 800 RR LH44,2019,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",138.1 HP (100.8  kW)) @ 12300 RPM,87.0 Nm (8.9 kgf-m or 64.2 ft.lbs) @ 10100 RPM,244.0 km/h (151.6 mph),,,,,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),Multi-disk wet clutch with hydraulic actuation,,6.70 litres/100 km (14.9 km/l or 35.11 mpg),155.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 4,Three-section tailpipe,ALS Steel tubular trellis,,104 mm (4.1 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120 mm (4.7 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston. Bremo.",320 mm (12.6 inches),Single disc. ABS. 4-piston. Bremo.,220 mm (8.7 inches),Aluminium alloy,,172.0 kg (379.2 pounds),,0.8031 HP/kg,,,"830 mm (32.7 inches) If adjustable, lowest setting.",,,2045 mm (80.5 inches),875 mm (34.4 inches),135 mm (5.3 inches),1400 mm (55.1 inches),16.50 litres (4.36 US gallons),,,"Pearl Scock Red/Metallic Carbon Black
",Electric,,12V 8.6 Ah battery. 350W alternator.,LED headlights,,,,,,,,,,,,,,,,,,"A new, exciting addition to the Brutale 800 RR exhilarating riding sensations: the Brutale 800 RR LH44 was born from the collaboration with Formula 1 champion Lewis Hamilton, a perfectionist like no other, except perhaps ourselves here at MV Agusta."
MV Agusta Brutale 800 RR Pirelli,MV Agusta,Brutale 800 RR Pirelli,2018,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 13100 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10100 RPM,245.0 km/h (152.2 mph),,,,13200,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,Injection. Mikuni Full Ride-By-Wire,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain   (final drive),"Wet, multi plate with slipper clutch",,,,,,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi î?UPSIDE DOWNîù telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",125 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston",320 mm (12.6 inches),Single disc. ABS. 4-piston,210 mm (8.3 inches),"Aluminium alloy, 5-spoke. Pirelli  tires.",,168.0 kg (370.4 pounds),,0.8333 HP/kg,,,"810 mm (31.9 inches) If adjustable, lowest setting.",,,2085 mm (82.1 inches),725 mm (28.5 inches),160 mm (6.3 inches),1380 mm (54.3 inches),16.60 litres (4.39 US gallons),,,"Red/black, Grey/blue
",Electric,,,,,,Ride by Wire.,,,,,,,,,,,,,,,
MV Agusta Brutale 800 RR SCS,MV Agusta,Brutale 800 RR SCS,2021,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating., Euro 17500,798.0 ccm (48.69 cubic inches),Mechanical chain tensioner and DLC tappet,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 12300 RPM,86.0 Nm (8.8 kgf-m or 63.4 ft.lbs) @ 10250 RPM,244.0 km/h (151.6 mph),,,,,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,"Injection. Integrated ignition - injection system MVICS 2.0  (Motor  and  Vehicle Integrated Control System)  with six injectors. Engine control unit  Eldor EM2.0, throttle body full ride by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation",Double Overhead Cams/Twin Cam (DOHC),,,Oil & air,6-speed,Chain   (final drive),"S.C.S. 2.0 (Smart Clutch System) Radius CX automatic clutch with hydraulic clutch actuation, wet multi-disc","Cassette style, constant mesh",5.90 litres/100 km (16.9 km/l or 39.87 mpg),136.9 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 5,,ALS Steel tubular trellis,,104 mm (4.1 inches),Marzocchi upside down telescopic hydraulic fork,125 mm (4.9 inches),"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",130 mm (5.1 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. Brembo radial-type, with 4 pistons. ABS.",320 mm (12.6 inches),Single disc. Brembo with 2 pistons.ABS.,220 mm (8.7 inches),Aluminium alloy,,175.0 kg (385.8 pounds),,0.8000 HP/kg,,,"830 mm (32.7 inches) If adjustable, lowest setting.",,,2045 mm (80.5 inches),875 mm (34.4 inches),135 mm (5.3 inches),1400 mm (55.1 inches),16.50 litres (4.36 US gallons),,,"Pearl Shock Red/Avio Grey, Avio Gray Metallic/Carbon Black Metallic",Electric,Digital  ,,,,,Traction control with eight levels of intervention. MV Ride App. GPS - Bluetooth Mobisat tracker. Cruise control. Launch control. SCS is short for Smart Clutch System.,,,,,,,,,,,,,,,"The design draws on tight lines and volumes that are perfectly integrated between the front and rear end. A design of extraordinary balance thatîôs always been the hallmark of the Brutale. The engine is nested in the traditional steel lattice chassis, complete with aluminium side plates, redesigned to further enhance driving experience."
MV Agusta Brutale 800 RR SCS,MV Agusta,Brutale 800 RR SCS,2020,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating., Euro 16999,798.0 ccm (48.69 cubic inches),,"In-line three, four-stroke",140.0 HP (102.2  kW)) @ 12300 RPM,87.0 Nm (8.9 kgf-m or 64.2 ft.lbs) @ 10100 RPM,244.0 km/h (151.6 mph),,,,,13.3:1,79.0 x 54.3 mm (3.1 x 2.1 inches),4,"Injection. Integrated ignition - injection system MVICS 2.0  (Motor  and  Vehicle Integrated Control System)  with six injectors. Engine control unit  Eldor EM2.0, throttle body full ride by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation",Double Overhead Cams/Twin Cam (DOHC),,,Oil & air,6-speed,Chain   (final drive),"S.C.S. 2.0 (Smart Clutch System) Radius CX  automatic clutch with hydraulic clutch actuation,  wet multi-disc.",,6.70 litres/100 km (14.9 km/l or 35.11 mpg),155.4 CO2 g/km. (CO2 - Carbon dioxide emission) ,Euro 4,,ALS Steel tubular trellis,,104 mm (4.1 inches),Marzocchi upside down telescopic hydraulic fork,125 mm (4.9 inches),Progressive linkage with Sachs monoshock,124 mm (4.9 inches),120/70-ZR17 ,180/55-ZR17 ,"Double disc. Brembo radial-type, with 4 pistons",320 mm (12.6 inches),Single disc. Brembo with 2 pistons,220 mm (8.7 inches),Aluminium alloy,,175.0 kg (385.8 pounds),,0.8000 HP/kg,,,"830 mm (32.7 inches) If adjustable, lowest setting.",,,2045 mm (80.5 inches),875 mm (34.4 inches),135 mm (5.3 inches),1400 mm (55.1 inches),16.50 litres (4.36 US gallons),,,"Pearl Shock Red/Avio Grey, Ago Silver/Dark Metallic Grey",Electric,,12 V - 8.5 Ah battery.,,,,Traction control with eight levels of intervention.,,,,,,,,,,,,,,,MV Agusta¥s technological excellence is reaffirmed by the new SCS 2.0 (Smart Clutch System) shift system. It is the only brand able to offer what is considered a true revolution in the motorcycling world.
MV Agusta Brutale 910,MV Agusta,Brutale 910,2007,Naked bike," 3.8  See the detailed rating of engine performance, design and look, accident risk, etc. Compare with any other motorcycle.",,907.9 ccm (55.40 cubic inches),,"In-line four, four-stroke",135.0 HP (98.6  kW)),96.0 Nm (9.8 kgf-m or 70.8 ft.lbs),257.0 km/h (159.7 mph),,,,12000,13.0:1,75.9 x 43.2 mm (3.0 x 1.7 inches),4,Injection. Mulitpoint electronic injection,,,,Oil & air,6-speed,Chain   (final drive),"Wet, multi - disc",,,,,,CrMo Steel tubular trellis and aluminium alloy,,102 mm (4.0 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,,"Progressive, single shock absorber with rebound compression damping and spring preload",,120/65-ZR17 ,190/50-ZR17 ,Double disc,,Single disc,,,,185.0 kg (407.9 pounds),,0.7299 HP/kg,,,,,,,,135 mm (5.3 inches),1411 mm (55.6 inches),15.00 litres (3.96 US gallons),4.00 litres (1.06 US gallons),,,Electric,,,,,,,,,,,,,,,,,,,,,The Brutale is a defiant combination of technical design and artistry. 910: Magic in motion.
